name,domain,author_guid,author_screen_name,author_full_name,author_twitter_id,created_at,statuses_count,followers_count,favourites_count,friends_count,listed_count,language,profile_background_color,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,default_profile,contributors_enabled,default_profile_image,geo_enabled,protected,location,notifications,time_zone,url,utc_offset,verified,is_suspended_or_not_exists,author_type,bad_actors_collector_insertion_date,xml_importer_insertion_date,vico_dump_insertion_date,missing_data_complementor_insertion_date,bad_actors_markup_insertion_date
hshimwriting,Microblog,bb26a531099936b0855d1ba13d3d0c02,hshimwriting,Lea .,3356297179,Thu Aug 27 05:39:18 +0000 2015,1153,34,1047,664,18,en,352726,0,https://pbs.twimg.com/profile_banners/3356297179/1440942818,https://pbs.twimg.com/profile_images/637986352328392704/B_gwjaDS_normal.jpg,D02B55,99CC33,3E4415,0,0,0,0,0,New York,0,None,http://t.co/Qh9LLFShB2,,0,0,bad_actor,23/06/2016 14:17,,,,
JeanettbThomas1,Microblog,0e7cc9848c8332f5ae0354acd45833c9,JeanettbThomas1,Developing,3343278766,Tue Jun 23 22:30:35 +0000 2015,1174,24,1033,612,18,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3343278766/1439101701,https://pbs.twimg.com/profile_images/630264165349748736/k_A4xTXg_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,Minnesota,0,None,http://t.co/qCexjDlb9H,,0,0,bad_actor,23/06/2016 14:17,,,,
hcristosap,Microblog,d750272086c5307f830add1d5343ef0f,hcristosap,christosap,3154376351,Fri Apr 10 19:52:22 +0000 2015,1486,32,1310,737,20,en,8B542B,0,https://pbs.twimg.com/profile_banners/3154376351/1434578484,https://pbs.twimg.com/profile_images/611292285108523008/Rozo-_2q_normal.jpg,9D582E,EADEAA,333333,0,0,0,0,0,New York,0,None,None,,0,0,bad_actor,23/06/2016 14:17,,,,
SoaRxjJ_,Microblog,c8f8f448a4783ebd88da65b4a0aeb18d,SoaRxjJ_,Justin,2476127557,Sat May 03 23:35:59 +0000 2014,1106,24,996,281,10,en,DBE9ED,0,https://pbs.twimg.com/profile_banners/2476127557/1457088700,https://pbs.twimg.com/profile_images/705707121640345600/U0pmlIEX_normal.jpg,CC3366,E6F6F9,333333,0,0,0,0,0,neeeew york new york,0,Pacific Time (US & Canada),https://t.co/XQnOkjljnJ,-25200,0,0,bad_actor,23/06/2016 14:17,,,,
qvrycbeovt,Microblog,0eb68672f9a53ff98e56f518b57b31fa,qvrycbeovt,richdadparent,3347510357,Sat Jun 27 12:53:24 +0000 2015,1445,31,1300,287,22,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3347510357/1436193415,https://pbs.twimg.com/profile_images/631520314694832128/LhGI6FZ1_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,North Carolina,0,None,http://t.co/KDEBcomExY,,0,0,bad_actor,23/06/2016 14:17,,,,
JackiereaBr,Microblog,1d2c57a7633e39ffa7e5b5fb71356f74,JackiereaBr,Stoop,2336989086,Mon Feb 10 17:05:02 +0000 2014,958,17,876,216,4,en,ACDED6,0,https://pbs.twimg.com/profile_banners/2336989086/1458580252,https://pbs.twimg.com/profile_images/711963174648418304/tBCC6jsS_normal.jpg,38543,F6F6F6,333333,0,0,0,0,0,Kansas,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:17,,,,
marniekeysamsi,Microblog,a727d334d6d738f5b101e58c906d281c,marniekeysamsi,marnie,2567763038,Sat Jun 14 20:50:01 +0000 2014,1125,19,1027,242,16,en,EBEBEB,0,https://pbs.twimg.com/profile_banners/2567763038/1454815307,https://pbs.twimg.com/profile_images/696171835570855936/h5R5WbSO_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,Washington DC,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:17,,,,
jekongai,Microblog,4b61e20fd5a435dba630867e75739f51,jekongai,Nickolas,3228842590,Sat May 02 18:47:38 +0000 2015,1319,45,1247,718,31,en,EDECE9,0,https://pbs.twimg.com/profile_banners/3228842590/1439473386,https://pbs.twimg.com/profile_images/631823173298749441/wZEvreHx_normal.jpg,88253,E3E2DE,634047,0,0,0,0,0,LafayetteLouisiana,0,None,http://t.co/ejpOyJEIv5,,0,0,bad_actor,23/06/2016 14:17,,,,
wireiesscott,Microblog,e60d59febff232128c80f5fbeb500683,wireiesscott,Scott Stevens,2395095265,Mon Mar 17 20:54:11 +0000 2014,1339,69,1113,925,10,en,0099B9,0,,https://pbs.twimg.com/profile_images/609499964364967936/oNSmxnn__normal.jpg,0099B9,95E8EC,3C3940,0,0,0,0,0,United States New Mexico,0,None,http://t.co/kO1tWhTzde,,0,0,bad_actor,23/06/2016 14:17,,,,
iDjUYTTN,Microblog,d591ebe1929a374585c813efb58ce851,iDjUYTTN,Deejaynutty1,2361603870,Tue Feb 25 20:22:49 +0000 2014,1086,24,993,290,21,en,DBE9ED,0,https://pbs.twimg.com/profile_banners/2361603870/1457273675,https://pbs.twimg.com/profile_images/706483044459401216/H_84AN0i_normal.jpg,CC3366,E6F6F9,333333,0,0,0,0,0,Ohio,0,Pacific Time (US & Canada),https://t.co/2dtNFS9JZF,-25200,0,0,bad_actor,23/06/2016 14:17,,,,
aHilTheYttie,Microblog,f8218f3a5f913067b743fe43e66ddd48,aHilTheYttie,Ruth Spirer,3196173185,Wed Apr 22 21:14:08 +0000 2015,2178,46,1896,807,31,en,EDECE9,0,https://pbs.twimg.com/profile_banners/3196173185/1435052847,https://pbs.twimg.com/profile_images/613281907791388672/7aJwKxy9_normal.jpg,88253,E3E2DE,634047,0,0,0,0,0,Michigan,0,None,http://t.co/KbrPemsxer,,0,0,bad_actor,23/06/2016 14:17,,,,
CoryHuebshnam,Microblog,6730438127483b3189504e43fc046c31,CoryHuebshnam,cory,2519404488,Sat May 24 03:59:29 +0000 2014,1194,19,1077,217,29,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2519404488/1458187208,https://pbs.twimg.com/profile_images/710314616723648512/Donr9Ams_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,Great State of Michigan,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:17,,,,
HaakYka,Microblog,9d5bf717e8da3dd499ef8d189f7756ed,HaakYka,Laurel,3346269839,Fri Jun 26 05:01:15 +0000 2015,2295,43,2055,567,19,en,ACDED6,0,,https://pbs.twimg.com/profile_images/634981640087834624/fOBwwtH1_normal.jpg,38543,F6F6F6,333333,0,0,0,0,0,East Bay Area California,0,None,http://t.co/v7uUtuY1AZ,,0,0,bad_actor,23/06/2016 14:17,,,,
magdagianknoui,Microblog,ce98d76a0a123430a82b173eace2e934,magdagianknoui,Magda,2362362656,Wed Feb 26 08:30:15 +0000 2014,1161,28,1075,301,11,en,EBEBEB,0,https://pbs.twimg.com/profile_banners/2362362656/1457257328,https://pbs.twimg.com/profile_images/706414397174861824/8FWMxDpX_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,Delaware Ohio,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
logaadleritn,Microblog,d75b3806e9ad3a08adc4ea0782f6fe44,logaadleritn,Olga Adler,1689939080,Thu Aug 22 03:37:04 +0000 2013,3554,97,3182,817,55,en,B2DFDA,0,,https://pbs.twimg.com/profile_images/580230661493002240/qg9OszSc_normal.jpg,93A644,FFFFFF,333333,0,0,0,0,0,Athens / Richardson Texas,0,None,http://t.co/oD5MeoPynJ,,0,0,bad_actor,23/06/2016 14:18,,,,
PSeebyr,Microblog,e7ee35be57e33a3d9984d87c7fac84c1,PSeebyr,Patti,3254411934,Wed Jun 24 09:02:22 +0000 2015,1619,100,1467,634,18,en,642D8B,1,,https://pbs.twimg.com/profile_images/635895339023634433/fylOBmWh_normal.jpg,FF0000,7AC3EE,3D1957,0,0,0,0,0,Oregon,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
Globalxrw,Microblog,c8e0c8ae3d8b3ca2b0372473d26feb01,Globalxrw,Global,3255163998,Thu Jun 25 04:13:52 +0000 2015,1433,53,1346,685,33,en,9AE4E8,0,,https://pbs.twimg.com/profile_images/634856068586315776/-sfP9snx_normal.jpg,0084B4,DDFFCC,333333,0,0,0,0,0,Flint Michigan,0,None,http://t.co/WyNBSRm6Td,,0,0,bad_actor,23/06/2016 14:18,,,,
afiiliat0e00,Microblog,d06a9c7374793c79926feddd23140257,afiiliat0e00,ron,3309611713,Sat Aug 08 10:42:35 +0000 2015,1574,28,1378,637,30,en,FF6699,1,,https://pbs.twimg.com/profile_images/636984212172619776/1WsOtWrN_normal.jpg,B40B43,E5507E,362720,0,0,0,0,0,Portland Maine,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
o_hawqrth,Microblog,da1d9ec333813f7d9d1cc667b73052a4,o_hawqrth,Kathleen Stringer,3204279190,Sat Apr 25 06:53:56 +0000 2015,1957,87,1771,928,25,en,EBEBEB,0,https://pbs.twimg.com/profile_banners/3204279190/1434451219,https://pbs.twimg.com/profile_images/610758648235716608/TyXXWWIx_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,Sciotoville Ohio,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
PositiveNmana,Microblog,cdbff938e7da381d89d6ba6f86b407d6,PositiveNmana,Naman,3351998124,Wed Aug 26 20:33:00 +0000 2015,52,20,37,239,2,en,EDECE9,0,https://pbs.twimg.com/profile_banners/3351998124/1449177104,https://pbs.twimg.com/profile_images/672523535147905024/7ukYAmAE_normal.jpg,88253,E3E2DE,634047,0,0,0,0,0,Nashville Tennessee,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
ocPolyzine,Microblog,9d41823af73e32949d2806ea9c2db55e,ocPolyzine,pcPolyzine,3257071698,Fri Jun 26 23:23:40 +0000 2015,1143,49,1078,530,18,en,C6E2EE,0,https://pbs.twimg.com/profile_banners/3257071698/1435921620,https://pbs.twimg.com/profile_images/632401104488140802/LeOb4rAG_normal.jpg,1F98C7,DAECF4,663B12,0,0,0,0,0,Atlanta Georgia (Buckhead!),0,None,http://t.co/EAio60S2qX,,0,0,bad_actor,23/06/2016 14:18,,,,
k_pxdaau,Microblog,b1c93d93855e37d3bf589e593c85bcc3,k_pxdaau,Minouche,3417532563,Wed Aug 12 10:55:52 +0000 2015,1260,13,1099,274,19,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
facelessg_nos,Microblog,452d6e320aaa3c50b5146c0e115b100f,facelessg_nos,Nigel,2473336820,Fri May 02 02:37:25 +0000 2014,1067,25,949,195,15,en,EBEBEB,0,,https://pbs.twimg.com/profile_images/713737941311479810/N3XzqRoA_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,New York,0,Pacific Time (US & Canada),https://t.co/5IRYxgYZcB,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
ReubenBaysrk,Microblog,c025f60ee80f372585b4c6c4fe497717,ReubenBaysrk,Reuben,2452348224,Sat Apr 19 03:58:17 +0000 2014,1144,28,995,211,44,en,ACDED6,0,https://pbs.twimg.com/profile_banners/2452348224/1459233290,https://pbs.twimg.com/profile_images/714702285578874880/FsKto9WU_normal.jpg,38543,F6F6F6,333333,0,0,0,0,0,Maryland,0,Pacific Time (US & Canada),https://t.co/K7R5FVSUCZ,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
atfpunks1993,Microblog,63c741f87a433806948088af0a708f80,atfpunks1993,Captain Chuck,2301794426,Mon Jan 20 17:57:01 +0000 2014,1010,22,862,182,13,en,BADFCD,0,https://pbs.twimg.com/profile_banners/2301794426/1459221845,https://pbs.twimg.com/profile_images/714654240581554176/FKpTYfPW_normal.jpg,FF0000,FFF7CC,0C3E53,0,0,0,0,0,Palm Bay Florida,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
TypeTypepeTy,Microblog,26b0f01921673841bd4f0e8be8730ef0,TypeTypepeTy,TypeTypeType,3023328808,Sat Feb 07 14:56:32 +0000 2015,1344,55,1134,1025,16,en,C0DEED,0,,https://pbs.twimg.com/profile_images/568891055580258304/M3td_IVo_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,Mostly Washington DC,0,None,http://t.co/R82SXlFQBl,,0,0,bad_actor,23/06/2016 14:18,,,,
RichPizzraor,Microblog,3968ad09d02230bbaedce1dfe1f1e64d,RichPizzraor,Rich,2569772244,Sun Jun 15 22:49:51 +0000 2014,1118,19,1069,233,18,en,EDECE9,0,https://pbs.twimg.com/profile_banners/2569772244/1454775560,https://pbs.twimg.com/profile_images/696005172078649344/bh_PCxKT_normal.jpg,88253,E3E2DE,634047,0,0,0,0,0,Youngstown Ohio,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
Megzaiamn,Microblog,8531f30bdb6d3bce98613f025209fda1,Megzaiamn,Megzamani,3360178469,Sun Jul 05 08:28:38 +0000 2015,1154,60,1125,452,39,en,DBE9ED,0,https://pbs.twimg.com/profile_banners/3360178469/1448503774,https://pbs.twimg.com/profile_images/669699366035263489/2WDrerl8_normal.jpg,CC3366,E6F6F9,333333,0,0,0,0,0,Monona Wisconsin,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
TomDrumTcsark,Microblog,3ab760c5035a38c08bfbc851b8157bb7,TomDrumTcsark,Tom,2415497299,Fri Mar 28 06:35:35 +0000 2014,1151,20,1031,192,20,en,FFF04D,0,https://pbs.twimg.com/profile_banners/2415497299/1459384841,https://pbs.twimg.com/profile_images/715337910367756289/GhbRqnJJ_normal.jpg,0099CC,F6FFD1,333333,0,0,0,0,0,Phoenix(BIRDCITY)Arizona,0,Pacific Time (US & Canada),https://t.co/JyoavlLxiQ,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
pSanishLeeanr,Microblog,e9a99d895574337da24cd6baef85b40d,pSanishLeeanr,Learn,3304339186,Sun May 31 02:37:09 +0000 2015,1552,47,1353,576,63,en,ACDED6,0,https://pbs.twimg.com/profile_banners/3304339186/1439604381,https://pbs.twimg.com/profile_images/632372574584877056/RKydP0N7_normal.jpg,38543,F6F6F6,333333,0,0,0,0,0,Indiana,0,None,http://t.co/FGqpP3gdPX,,0,0,bad_actor,23/06/2016 14:18,,,,
isngersylvre,Microblog,58f6db6fa8a7358eb27724da8675abb8,isngersylvre,Sylver Logan Sharp,2398187546,Wed Mar 19 17:11:35 +0000 2014,1491,50,1331,902,11,en,EBEBEB,0,https://pbs.twimg.com/profile_banners/2398187546/1434219658,https://pbs.twimg.com/profile_images/609787242031132672/T2ssD6ck_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,New York City,0,None,http://t.co/xAmsLNpxFi,,0,0,bad_actor,23/06/2016 14:18,,,,
replicaqualtiy,Microblog,8541fce004cc313b83609686dba4ccfc,replicaqualtiy,watcheshand.,2690466834,Tue Jul 29 16:24:28 +0000 2014,1144,24,1054,243,25,en,642D8B,1,,https://pbs.twimg.com/profile_images/695811582329298944/ecO4D9Rp_normal.jpg,FF0000,7AC3EE,3D1957,0,0,0,0,0,Beautiful Eagle Idaho,0,Pacific Time (US & Canada),https://t.co/4zzZ947zsB,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
daChrisDXmehry,Microblog,aeb1140e603c38fc925210a9a3a968cc,daChrisDXmehry,Chris DXrhyme,2553605202,Sun Jun 08 01:18:42 +0000 2014,1264,25,1118,191,41,en,0099B9,0,https://pbs.twimg.com/profile_banners/2553605202/1458266569,https://pbs.twimg.com/profile_images/710647479595761664/vBdxSIh9_normal.jpg,0099B9,95E8EC,3C3940,0,0,0,0,0,Maine,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
Orphagbrni,Microblog,22d49342a8e13431a15c6a44f4f98250,Orphagbrni,The Orphan,2199706542,Sun Nov 17 15:31:32 +0000 2013,1298,30,1138,228,29,en,0099B9,0,https://pbs.twimg.com/profile_banners/2199706542/1459485404,https://pbs.twimg.com/profile_images/715759671475310594/i8WWysh4_normal.jpg,0099B9,95E8EC,3C3940,0,0,0,0,0,Daly California,0,Pacific Time (US & Canada),https://t.co/6UpBi62y9o,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
orntarro,Microblog,d3882477dd2a3f949cd1430f47ea7ec4,orntarro,Ron,3347575007,Sat Jun 27 14:14:38 +0000 2015,1288,61,1168,524,36,en,642D8B,1,,https://pbs.twimg.com/profile_images/635087878905696256/m4vgf8PJ_normal.jpg,FF0000,7AC3EE,3D1957,0,0,0,0,0,Georgia,0,None,https://t.co/8e9n7rXsvT,,0,0,bad_actor,23/06/2016 14:18,,,,
BTMhockye,Microblog,57d6e8896c193e5789f56d92c699dabb,BTMhockye,Behind The Mask,2363629352,Thu Feb 27 04:36:17 +0000 2014,1807,68,1570,976,90,en,C6E2EE,0,https://pbs.twimg.com/profile_banners/2363629352/1427168351,https://pbs.twimg.com/profile_images/580212057762459648/IuPK5uuE_normal.jpg,1F98C7,DAECF4,663B12,0,0,0,0,0,Portland Maine,0,None,http://t.co/omq52rezIf,,0,0,bad_actor,23/06/2016 14:18,,,,
GlukharkinaMega,Microblog,68e637fffec9343cbb56f9c9970e38f6,GlukharkinaMega,Peggy,3304689922,Sun May 31 13:52:34 +0000 2015,1083,26,993,310,19,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3304689922/1439740504,https://pbs.twimg.com/profile_images/632943541442875392/VJrDs5XC_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,West Lafayette Indiana,0,None,http://www.coresolutionspilates.com,,0,0,bad_actor,23/06/2016 14:18,,,,
inezporte,Microblog,2562210d55d839d8947918303e926274,inezporte,Darryl,3230834386,Sun May 03 15:09:13 +0000 2015,1116,22,1007,253,11,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3230834386/1439514984,https://pbs.twimg.com/profile_images/631997677501329408/1nr6p5JG_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,Texas Tech University,0,None,http://t.co/ksDIbTRvR6,,0,0,bad_actor,23/06/2016 14:18,,,,
eWbReddy,Microblog,8d364751d4303531a88d5345a35aee4e,eWbReddy,Rohan,3360671236,Sun Jul 05 13:59:53 +0000 2015,1265,38,1160,530,24,en,B2DFDA,0,,https://pbs.twimg.com/profile_images/632895388089982976/hhnXENTR_normal.jpg,93A644,FFFFFF,333333,0,0,0,0,0,new york,0,None,http://t.co/VJj8HgG7sc,,0,0,bad_actor,23/06/2016 14:18,,,,
NubNoau,Microblog,83547e0a7c3d3f96bf91450b3df83a3e,NubNoau,NuboNau,4404290429,Mon Dec 07 11:28:54 +0000 2015,981,32,917,398,33,en-gb,9AE4E8,0,https://pbs.twimg.com/profile_banners/4404290429/1451169499,https://pbs.twimg.com/profile_images/680880197277757442/dOeaGEIz_normal.jpg,0084B4,DDFFCC,333333,0,0,0,0,0,Finger Lakes Region New York,0,None,https://t.co/SQdTrzg9nr,,0,0,bad_actor,23/06/2016 14:18,,,,
yahalaoc,Microblog,405d891676b338a3b792388f79e979dc,yahalaoc,Atlas,2562396205,Thu Jun 12 00:54:53 +0000 2014,1055,17,1049,275,16,en,EBEBEB,0,https://pbs.twimg.com/profile_banners/2562396205/1451251781,https://pbs.twimg.com/profile_images/681225359979843585/OGEIKrSr_normal.jpg,990000,F3F3F3,333333,0,0,0,0,0,Maryland,0,Pacific Time (US & Canada),https://t.co/G7LGryzdNL,-25200,0,0,bad_actor,23/06/2016 14:18,,,,
forthoodaopa,Microblog,301a00a9a279310c988ab118845b1342,forthoodaopa,Fort Hood SFL-,3228791572,Sat May 02 18:20:51 +0000 2015,1672,63,1472,579,37,en,EDECE9,0,,https://pbs.twimg.com/profile_images/631795362353782784/Bhb4wWmN_normal.jpg,88253,E3E2DE,634047,0,0,0,0,0,New York City USA,0,None,http://t.co/G3K32Th20i,,0,0,bad_actor,23/06/2016 14:18,,,,
GDu2368,Microblog,c4778b446e7e3be2843eef7eed314bea,GDu2368,Andre,3266061338,Thu Jul 02 13:12:41 +0000 2015,1047,56,955,588,11,en,352726,0,,https://pbs.twimg.com/profile_images/631646790689755136/VxVguf2L_normal.jpg,D02B55,99CC33,3E4415,0,0,0,0,0,South Dakota,0,None,http://t.co/HvUAlMSrbz,,0,0,bad_actor,23/06/2016 14:18,,,,
merrick452,Microblog,0be632fdb1f03873b673f4ce2f810046,merrick452,MERRICK OSTERHOUS,7.45938E+17,Thu Jun 23 11:12:20 +0000 2016,10,0,2,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745938365330128896/OVP8FAjS_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,En Cualquier parte del Mundo!,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
p275krist,Microblog,131d4d6983973c4b9523bbd5d2dfee60,p275krist,KRISTINA EARMAN,7.45938E+17,Thu Jun 23 11:12:21 +0000 2016,16,0,6,1,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745938316244189184/G89f8rEa_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,Espa?a,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
torno075rsf,Microblog,e13e32f2dc7435b3bbc49249150b2501,torno075rsf,TORNO BEYDLER,7.45938E+17,Thu Jun 23 11:14:39 +0000 2016,8,0,4,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745938609245724673/0WtqnpVT_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
respesscro,Microblog,8263eb7ea05b300e87ff41a875ac59ea,respesscro,RESPESS CROOM,7.45937E+17,Thu Jun 23 11:12:08 +0000 2016,15,0,11,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745938203224449024/b-rh4ImL_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,colombia,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
rathrock8qm,Microblog,5c2335752fce3873a64875c6b17c75f0,rathrock8qm,rathrock majercik,7.45936E+17,Thu Jun 23 11:06:53 +0000 2016,25,0,4,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937019751305217/nekmjoKR_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
holstekalt,Microblog,36a1e940082a3db7b0b5dec742ceb74f,holstekalt,holste kaltved,7.45937E+17,Thu Jun 23 11:11:50 +0000 2016,23,0,4,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745938094273204224/R2LYuwwu_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
pib45rime,Microblog,69309b1eac5936c7b8c9b1b6c548d647,pib45rime,RIMER REHMER,7.45938E+17,Thu Jun 23 11:13:01 +0000 2016,8,0,5,1,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745938412444745728/SmTUqvCx_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
tifanyumlandqf,Microblog,de6d4aa5a94a30a4a2dff83a41a949ba,tifanyumlandqf,tifany umland,7.45936E+17,Thu Jun 23 11:06:44 +0000 2016,23,0,2,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937043126095873/fTTCJOz5_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
fetterolf71,Microblog,884e732942f83cbf84304de2842b4ed8,fetterolf71,fetterolf paik,7.45936E+17,Thu Jun 23 11:07:34 +0000 2016,16,0,2,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937224169029632/wlsOyspG_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
oc195green,Microblog,2c4a5e08ef653fe9afe14abcd42695a1,oc195green,GREENBUSH RITTIE,7.45935E+17,Thu Jun 23 11:04:10 +0000 2016,9,0,7,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937545469566976/AfbqCivG_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,Venezuela-Valencia*---* ???,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
77iabbrac,Microblog,7774bea8f42f3fac966ec9cf509e5284,77iabbrac,BRACERO PFAFF,7.45936E+17,Thu Jun 23 11:04:58 +0000 2016,21,1,13,1,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937209245704193/t_xmz9U3_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,Montilla Chiriqu? Panam?,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
figgins844,Microblog,29de610a03f33961ab88198d7fae3752,figgins844,figgins niang,7.45936E+17,Thu Jun 23 11:07:45 +0000 2016,38,0,6,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745936943771451393/PDnDk_dI_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
ltharlingbu,Microblog,933e4c60eadd3aafbb85996ecead83e0,ltharlingbu,harling buchert,7.45937E+17,Thu Jun 23 11:08:36 +0000 2016,21,0,3,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937260412014592/WFHOesyP_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
cerra89ltsc,Microblog,2106762834bb39b099563b7d410ef79c,cerra89ltsc,CERRA SCHMOLDT,7.45936E+17,Thu Jun 23 11:05:26 +0000 2016,7,0,4,1,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937397775536128/o1zA7iLG_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,Rep?blica Dominicana,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
archdaleve,Microblog,e084334051c93bd49df7956e71f94962,archdaleve,ARCHDALE VANDERZW,7.45936E+17,Thu Jun 23 11:05:31 +0000 2016,8,0,4,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745937189855461377/gcwoLcbe_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,Colombia,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
orihuelaye,Microblog,c3d084d200d63a4dabf5ec6d046ef44f,orihuelaye,orihuela yearta,7.45936E+17,Thu Jun 23 11:06:57 +0000 2016,16,0,2,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745936851513516032/jrK9NRVD_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,NPNATION,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
pucimelhalwick,Microblog,c6e4829e0f69300e90cef1f1262d2676,pucimelhalwick,imel halwick,7.45936E+17,Thu Jun 23 11:06:42 +0000 2016,17,0,3,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/745936976138866688/WCPjtwt5_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,23/06/2016 14:18,,,,
